OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
M,used,down_correlated,5,0.0,2.5,100,140,0,1,1.00635+1.19211e-05*log(x+19)*log(x+18)*(3-22.3187*log(x+18))-0.0236847880631
M,used,down_correlated,5,0.0,2.5,70,100,0,1,1.00635+1.19211e-05*log(x+19)*log(x+18)*(3-22.3187*log(x+18))-0.0160334968007
M,used,down_correlated,5,0.0,2.5,200,300,0,1,1.00635+1.19211e-05*log(x+19)*log(x+18)*(3-22.3187*log(x+18))-0.0697334086569
M,used,down_correlated,5,0.0,2.5,300,600,0,1,1.00635+1.19211e-05*log(x+19)*log(x+18)*(3-22.3187*log(x+18))-0.0446961747198
M,used,down_correlated,5,0.0,2.5,140,200,0,1,1.00635+1.19211e-05*log(x+19)*log(x+18)*(3-22.3187*log(x+18))-0.0830107854132
M,used,down_correlated,5,0.0,2.5,50,70,0,1,1.00635+1.19211e-05*log(x+19)*log(x+18)*(3-22.3187*log(x+18))-0.0169041370364
M,used,down_correlated,5,0.0,2.5,20,30,0,1,1.00635+1.19211e-05*log(x+19)*log(x+18)*(3-22.3187*log(x+18))-0.0359051568458
M,used,down_correlated,5,0.0,2.5,600,1000,0,1,1.00635+1.19211e-05*log(x+19)*log(x+18)*(3-22.3187*log(x+18))-0.0423615715978
M,used,down_correlated,5,0.0,2.5,30,50,0,1,1.00635+1.19211e-05*log(x+19)*log(x+18)*(3-22.3187*log(x+18))-0.0116483697839
M,used,down_uncorrelated,4,0.0,2.5,100,140,0,1,1.00635+1.19211e-05*log(x+19)*log(x+18)*(3-22.3187*log(x+18))-0.0398040319597
M,used,down_uncorrelated,4,0.0,2.5,70,100,0,1,1.00635+1.19211e-05*log(x+19)*log(x+18)*(3-22.3187*log(x+18))-0.0302855727647
M,used,down_uncorrelated,4,0.0,2.5,200,300,0,1,1.00635+1.19211e-05*log(x+19)*log(x+18)*(3-22.3187*log(x+18))-0.0496892346185
M,used,down_uncorrelated,4,0.0,2.5,300,600,0,1,1.00635+1.19211e-05*log(x+19)*log(x+18)*(3-22.3187*log(x+18))-0.0516532842732
M,used,down_uncorrelated,4,0.0,2.5,140,200,0,1,1.00635+1.19211e-05*log(x+19)*log(x+18)*(3-22.3187*log(x+18))-0.0304695020117
M,used,down_uncorrelated,4,0.0,2.5,50,70,0,1,1.00635+1.19211e-05*log(x+19)*log(x+18)*(3-22.3187*log(x+18))-0.0192654215503
