OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula 
L,used,up_uncorrelated,5,0.0,2.5,30.0,50.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.00451791571659 
M,used,central,4,0.0,2.5,20.0,1000.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18)) 
M,used,central,5,0.0,2.5,20.0,1000.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18)) 
M,used,down,4,0.0,2.5,20.0,30.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.091957375407218933 
M,used,down,4,0.0,2.5,30.0,50.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.032607883214950562 
M,used,down,4,0.0,2.5,50.0,70.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.072897948324680328 
M,used,down,4,0.0,2.5,70.0,100.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.078558340668678284 
M,used,down,4,0.0,2.5,100.0,140.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.14202827215194702 
M,used,down,4,0.0,2.5,140.0,200.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.29153507947921753 
M,used,down,4,0.0,2.5,200.0,300.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.31575104594230652 
M,used,down,4,0.0,2.5,300.0,600.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.21768921613693237 
M,used,down,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.22142305970191956 
M,used,down,5,0.0,2.5,20.0,30.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.030652457848191261 
M,used,down,5,0.0,2.5,30.0,50.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.010869294404983521 
M,used,down,5,0.0,2.5,50.0,70.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.024299316108226776 
M,used,down,5,0.0,2.5,70.0,100.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.026186112314462662 
M,used,down,5,0.0,2.5,100.0,140.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.047342758625745773 
M,used,down,5,0.0,2.5,140.0,200.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.097178362309932709 
M,used,down,5,0.0,2.5,200.0,300.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.10525035113096237 
M,used,down,5,0.0,2.5,300.0,600.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.07256307452917099 
M,used,down,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.073807686567306519 
M,used,down_correlated,4,0.0,2.5,100.0,140.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.138912595717 
M,used,down_correlated,4,0.0,2.5,70.0,100.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.0761642734756 
M,used,down_correlated,4,0.0,2.5,200.0,300.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.28954344571 
M,used,down_correlated,4,0.0,2.5,300.0,600.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.209865088595 
M,used,down_correlated,4,0.0,2.5,140.0,200.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.289528900935 
M,used,down_correlated,4,0.0,2.5,50.0,70.0,0.0,1.0,0.929837+1.22988e-06*log(x+19)*log(x+18)*(3- -236.437*log(x+18))-0.0685436720796 
